gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000240403.1,KIR3DL2,-0.25041921661815303,-0.06945891187531139,0.8022631702310192,0.011831921936216705,0.0207231537059717,0.00887107738474191,NA,12,21,21
ENSG00000240393.1,RP11-768G7.1,-0.2503847397556747,-0.048029880650410736,0.8022898297565678,0.011974379929090008,0.0154929510128184,0.0230851448664062,NA,5,5,5
ENSG00000143768.7,LEFTY2,0.25007199437195804,0.026906778250634,0.8025316732787904,0.05981428009221482,0.111100449582914,3.50183055549135e-10,NA,32,39,39
ENSG00000089327.10,FXYD5,0.25006199867644957,0.041831924687339726,0.8025394031828195,0.0313514343273614,0.070709422101954,1.05679464618184e-06,NA,13,15,15
ENSG00000212128.2,TAS2R13,0.2499758405238096,0.03923672652524563,0.8026060320888965,0.03599395502593009,0.0447997170839721,0.000122449776095491,NA,30,40,40
ENSG00000214289.2,RPL39P5,-0.24980500782616175,-0.0581600367247682,0.802738146822024,0.01281911231078503,0.0957914908996905,8.13132832350206e-09,NA,9,11,11
ENSG00000078674.13,PCM1,-0.24958423366207855,-0.021629728315457345,0.8029088925093176,0.04007345865148268,0.13807701712483,8.22612772717597e-13,NA,27,35,35
ENSG00000164253.8,WDR41,-0.24903885641000037,-0.01199230244242622,0.8033307249914,0.09439331766557255,0.170179386950566,2.75392367820187e-15,NA,29,30,30
ENSG00000263627.1,RP11-692N5.1,-0.24891617118207068,-0.021189840481207353,0.8034256261295104,0.0638787953551861,0.300471324513303,1.42412205066488e-28,NA,37,42,42
ENSG00000163510.9,CWC22,0.24885321753498194,0.06896786132101322,0.8034743240119178,0.006499246536106817,0.0469415597187725,7.87047027681986e-05,NA,3,3,3
ENSG00000177042.10,TMEM80,0.24817031670026116,0.008695123987021868,0.8040026319016299,0.18436966811293404,0.450408638771782,3.74724324748543e-49,NA,45,57,57
ENSG00000106823.8,ECM2,-0.24804467674867564,-0.07380270000510131,0.804099839635134,0.004687861545631812,0.0645329446122526,2.88780777138428e-06,NA,6,10,10
ENSG00000267533.1,RP11-815J4.7,0.24764500238622505,0.050794045815776165,0.8044090881566954,0.014588285129463969,0.0295435924692397,0.00174965299891417,NA,15,16,16
ENSG00000197275.8,RAD54B,0.24764347259442637,0.009440433792519501,0.804410271893786,0.04424947865507305,0.0197732510962564,0.011247774757799,NA,53,62,62
ENSG00000084090.9,STARD7,-0.24752004779148454,-0.060340123075187366,0.8045057782087265,0.011748945612666371,0.0194416230109083,0.0115046347285985,NA,4,5,5
ENSG00000125247.11,TMTC4,0.24737995953469857,0.011097096468650031,0.8046141822667593,0.21965594323899246,0.338204715660876,1.33224810255775e-33,NA,16,18,18
ENSG00000213658.6,LAT,0.24725818468619826,0.056410660591334795,0.8047084179695844,0.0055171853512157466,0.0136064647041601,0.0347191015169085,NA,8,8,8
ENSG00000223768.1,LINC00205,0.24683773426547193,0.032450308082067676,0.8050338061465363,0.011683543810336247,0.0179515912972656,0.014042492549211,NA,24,34,34
ENSG00000090382.2,LYZ,-0.24676725081396897,-0.011615533463311506,0.805088356863957,0.25562854398369866,0.375709450354435,1.36790187224081e-37,NA,17,19,19
ENSG00000108702.3,CCL1,0.24662653629745962,0.04809588891770054,0.8051972658017772,0.00972318068783843,0.0396398940091402,0.000228075992474407,NA,6,6,6
ENSG00000232615.4,CTD-2012J19.1,-0.246600770995312,-0.015364054168040675,0.8052172078047408,0.16093949422342546,0.369133284146888,1.37710247799309e-36,NA,12,16,16
ENSG00000123415.10,SMUG1,0.2463676439944426,0.026064493609056164,0.8053976507772607,0.05369569849949488,0.144235804994146,3.75729097181931e-13,NA,3,3,3
ENSG00000163131.6,CTSS,-0.2461023150693178,-0.021756918579074774,0.8056030310182628,0.1313706840603282,0.0941106081255716,7.72126594695146e-09,NA,35,42,42
ENSG00000073670.9,ADAM11,0.24587969452738054,0.03398623524340461,0.8057753627986689,0.03781150467738771,0.0639622870543909,3.25866927886616e-06,NA,14,16,16
ENSG00000269190.1,FBXO17,0.2457699553008364,0.04258131393073761,0.8058603160064435,0.0425347839190219,0.0765810778316569,2.89077589235133e-07,NA,13,15,15
ENSG00000147955.12,SIGMAR1,-0.24570915286017023,-0.04960673642423778,0.8059073864186975,0.03896810225503732,0.0367862215233637,0.000439461040435355,NA,33,40,40
ENSG00000254333.1,CTC-367J11.1,-0.24559482478908864,-0.012835510916846338,0.8059958957804515,0.12022288288197011,0.141883380027005,1.33492909555852e-12,NA,32,32,32
ENSG00000198182.8,ZNF607,-0.24547304224535307,-0.07046127724643939,0.8060901789047891,0.01119277447115834,0.0159570315662958,0.0231251682381919,NA,22,25,25
ENSG00000108852.10,MPP2,-0.24535890802769755,-0.031398614888701555,0.8061785433115524,0.04254258319123728,0.0659925160536041,2.12268767766791e-06,NA,15,18,18
ENSG00000133422.8,MORC2,-0.2452633066080142,-0.03804706770550479,0.8062525612553456,0.01461925380563496,0.0252433029164737,0.00411536180659513,NA,22,25,25
ENSG00000004777.14,ARHGAP33,-0.24521747075966938,-0.043092100403081625,0.80628804957871,0.01231317874383368,0.0709389482532507,9.03661582174997e-07,NA,5,7,7
ENSG00000186300.7,ZNF555,-0.244949034093975,-0.08670788342794152,0.8064958941918672,0.006525158036496855,0.0446323835320654,0.000120156577661205,NA,6,8,8
ENSG00000143155.8,TIPRL,-0.24490439983176052,-0.037059526163770014,0.8065304548461008,0.03637848079040383,0.0882249701183286,4.42608421961309e-08,NA,30,37,37
ENSG00000102910.9,LONP2,-0.2444721652838203,-0.027784681957079567,0.8068651569312763,0.03505608677008804,0.311117105958837,1.86471807496162e-30,NA,49,57,57
ENSG00000131373.10,HACL1,0.24445922162977854,0.03572049040665159,0.806875180433344,0.030200523772350694,0.0362815061031019,0.000553711202015774,NA,35,42,42
ENSG00000084444.9,KIAA1467,0.24430878212710314,0.04582422590440951,0.8069916823708801,0.01080480772631872,0.0999599621848073,3.81362981580069e-09,NA,4,6,6
ENSG00000178950.12,GAK,0.2441112593651795,0.026700710546044323,0.8071446525824257,0.021477811786998088,0.0929271188583033,9.06962240666374e-09,NA,6,8,8
ENSG00000142102.11,ATHL1,0.2437921161461723,0.017317254860634658,0.8073918265460325,0.15745872524587176,0.327149603577793,4.40450920716106e-33,NA,12,14,14
ENSG00000180535.3,BHLHA15,-0.24375186412928715,-0.06678767567453256,0.8074230027891821,0.00550753040433225,0.0583157045117121,8.96117207169209e-06,NA,2,3,3
ENSG00000230023.2,RP11-10N16.2,-0.24363448373910415,-0.016332862411439827,0.8075139187274715,0.15865939191927292,0.250509883838943,1.77159234692081e-23,NA,13,16,16
ENSG00000149231.7,CCDC82,0.24363432157032683,0.006225678450958076,0.8075140443356559,0.3686964524630002,0.532191747484423,2.33499499715158e-62,NA,8,8,8
ENSG00000141527.12,CARD14,0.2435945453044027,0.024460500582002196,0.8075448532801062,0.05295236880825602,0.130473308289488,1.34291077810419e-11,NA,26,29,29
ENSG00000099814.11,CEP170B,0.24354204559356263,0.013013529709436547,0.8075855177018593,0.09991898237484517,0.14667775477486,2.82093942317203e-13,NA,22,26,26
ENSG00000205710.3,C17orf107,0.24334674634684494,0.011266941798085465,0.8077367941642736,0.23412785865152108,0.264158705097204,1.30624561934608e-24,NA,35,40,40
ENSG00000099954.14,CECR2,-0.24333037834587373,-0.03589811075724494,0.8077494729488133,0.026566358182993646,0.0671187047349779,1.83926470213937e-06,NA,21,26,26
ENSG00000171853.11,TRAPPC12,0.24329964841380733,0.033833835568631815,0.8077732767365098,0.027501218007858264,0.07295589894513,5.76668936229207e-07,NA,6,6,6
ENSG00000272047.1,GTF2H5,-0.24317299383902072,-0.03438469996752497,0.807871386824012,0.04231362074527864,0.125757591873742,7.54638526975583e-12,NA,40,50,50
ENSG00000224511.1,LINC00365,-0.24300980494658497,-0.08455457115618964,0.8079978018449567,0.0049740734510369125,0.0390999746164277,0.000341146717391021,NA,2,2,2
ENSG00000135953.6,MFSD9,-0.2428481907310236,-0.05016199243487855,0.8081230019762253,0.023564550958014744,0.0526692546065833,2.32544268841443e-05,NA,23,26,26
ENSG00000248874.1,C5orf17,-0.24265754580439428,-0.02857701244128524,0.808270698084958,0.12265402666005247,0.206875796157311,1.19122183181719e-18,NA,67,81,81
ENSG00000158023.5,WDR66,0.24264223090172407,0.021320502188238763,0.8082825631164996,0.05030255517479731,0.106843171487697,9.56636736773252e-10,NA,4,6,6
ENSG00000144642.16,RBMS3,-0.24264101907189425,-0.035964977996538285,0.8082835019685637,0.020205936595559817,0.0191090050841428,0.0118782783744089,NA,51,60,60
ENSG00000267648.1,RP11-686D22.3,0.24245162082262967,0.029210877663522237,0.8084302396077012,0.03102068392168625,0.105544531629424,7.31761446879995e-10,NA,7,9,9
ENSG00000064607.12,SUGP2,0.24234373872599654,0.026265396864096218,0.8085138250410162,0.03978502043243704,0.0275842358573471,0.00235065464085037,NA,41,48,48
ENSG00000166037.6,CEP57,0.24214789344327617,0.023081031156703645,0.8086655686178541,0.06308114287389198,0.157907533547446,5.28739338222376e-14,NA,38,42,42
ENSG00000105270.10,CLIP3,0.2419834355822849,0.06773015241731115,0.808792998354368,0.007250591304165788,0.0176144278306096,0.0151256946131853,NA,3,4,4
ENSG00000238005.2,RP11-443B7.1,-0.24181461800877846,-0.01909787803114877,0.8089238114772518,0.055080231374556386,0.0492399179853182,3.6379075002536e-05,NA,39,51,51
ENSG00000231584.4,FAHD2CP,-0.24129344491322133,-0.02899685348575021,0.8093276910254044,0.01793434149390533,0.0784250209746676,1.42107947546871e-07,NA,7,9,9
ENSG00000203685.5,C1orf95,0.24105791959596307,0.15382127088614575,0.8095102264391799,0.0038716751741512115,0.0334384778788911,0.000806556081794285,NA,7,10,10
ENSG00000143952.15,VPS54,-0.24087760102601735,-0.022100890437167335,0.8096499828570529,0.028047040368077147,0.0353468534336235,0.00067652072455556,NA,13,17,17
ENSG00000148229.8,POLE3,0.24052862764292773,0.04386061578218101,0.8099204729035767,0.030249123431384632,0.0660633364956819,2.0457472831556e-06,NA,6,7,7
ENSG00000228526.2,RP3-510D11.1,0.24017772536366971,0.036800749111597884,0.8101924809357272,0.02717145501502714,0.0409011481826932,0.00023917158235632,NA,39,48,48
ENSG00000173258.8,ZNF483,-0.23992113094953338,-0.03087636350069839,0.810391399091773,0.0499781607045394,0.0756306734452512,3.32189294631916e-07,NA,21,24,24
ENSG00000150526.7,MIA2,0.23961449031531684,0.021631776864882546,0.8106291303411883,0.01672455471238431,0.070288491340232,8.48755414285391e-07,NA,16,21,21
ENSG00000023572.4,GLRX2,-0.23961333021934986,0.0006533977090483435,0.8106300297694037,0.005470551568488819,0.0128138818313893,0.041700933363315,NA,6,6,6
ENSG00000100461.13,RBM23,0.23960416114014713,0.013444142494952481,0.8106371386112445,0.10237569679370342,0.143039029435958,4.53092333969937e-13,NA,45,52,52
ENSG00000185641.5,CTD-2287O16.1,-0.2395551452497348,-0.09097309944138633,0.8106751411885714,0.00460718157025926,0.0269160668422055,0.00302401866031056,NA,5,5,5
ENSG00000143498.13,TAF1A,-0.2394966855938823,-0.04673708231441769,0.8107204662081191,0.022222473454648194,0.0614899824750317,5.95925541254979e-06,NA,21,23,23
ENSG00000165806.15,CASP7,-0.239403040055303,-0.009569801932689128,0.8107930729163226,0.22355224588932904,0.304945641514758,1.63709729473132e-29,NA,55,67,67
ENSG00000086544.2,ITPKC,0.2393437719354273,0.011383823791041811,0.8108390264334067,0.057200295599651486,0.0742158467654636,5.63414022940793e-07,NA,37,40,40
ENSG00000188883.4,KLRG2,-0.23932861384341572,-0.07240481960405731,0.8108507793597052,0.01244282361648421,0.0826361109897112,9.19464317779038e-08,NA,5,8,8
ENSG00000146250.5,PRSS35,0.23907741134884225,0.03841439250440623,0.811045557071618,0.03516698747513836,0.0548854340148162,1.9471218506158e-05,NA,20,22,22
ENSG00000166136.11,NDUFB8,-0.23907417376105433,-0.11298745198366585,0.8110480675129639,0.002432750002509816,0.0134344031330518,0.0368190213934707,NA,2,2,2
ENSG00000272248.1,RP3-406P24.4,-0.23860533560472205,-0.06762318909470082,0.8114116274059697,0.012397704356271909,0.0480115385676595,6.1605700303171e-05,NA,10,11,11
ENSG00000204920.6,ZNF155,0.23848067137996204,0.011932912362965809,0.8115083049532021,0.13399888455553877,0.189929919169141,4.58325986143025e-17,NA,48,59,59
ENSG00000122971.4,ACADS,0.23817210290856147,0.05602512576569693,0.8117476132530951,0.006672244020942697,0.0241131233625235,0.00457667955448551,NA,4,4,4
ENSG00000117122.9,MFAP2,0.23799251354536463,0.011944713357420563,0.811886900730826,0.14520747495251415,0.238857601062349,2.1050256588952e-22,NA,8,9,9
ENSG00000150656.10,CNDP1,0.23797562718391418,0.06934687189876558,0.8118999979079441,0.010493638450884317,0.0592192245611526,9.2423151300704e-06,NA,1,3,3
ENSG00000161944.12,ASGR2,0.23790055766845802,0.019538774403541105,0.8119582229731825,0.06623403636076296,0.118851505846897,1.37793519173828e-10,NA,29,40,40
ENSG00000249378.1,LINC01060,0.23746477322557238,0.011939138511979763,0.8122962445868518,0.20952285466023116,0.274898287235373,4.04381018938133e-26,NA,19,23,23
ENSG00000204147.5,ASAH2B,-0.23724349068630238,-0.022586737735372255,0.8124678985308595,0.06278971626664695,0.386464373228634,1.99429467187779e-39,NA,21,34,34
ENSG00000185885.11,IFITM1,-0.23696162288648637,-0.060172161783209346,0.8126865629012712,0.014124001809290758,0.0473474697342798,7.62674724480965e-05,NA,7,9,9
ENSG00000246366.2,RP11-382J12.1,-0.2367636619973315,-0.018379822934729565,0.812840143602808,0.04698319462481096,0.0456034294660543,9.18536209340727e-05,NA,50,56,56
ENSG00000118197.9,DDX59,-0.2366132878003931,-0.011427131124069076,0.8129568107241796,0.13177971204487376,0.256647686373825,1.6724702530508e-23,NA,18,22,22
ENSG00000244045.6,TMEM199,-0.23660076561386206,-0.012037850244620753,0.8129665261916325,0.013998429118275667,0.0517293811021818,3.44179016230346e-05,NA,9,11,11
ENSG00000138738.6,PRDM5,-0.2364519400869042,-0.013450978251800829,0.8130819962138658,0.036021657196516274,0.0477616807805528,6.8939371826798e-05,NA,71,81,81
ENSG00000269524.1,CTB-83J4.1,0.23625923306961472,0.04055990300851563,0.813231518829213,0.029258321970052247,0.166132666305822,5.113829600571e-15,NA,15,22,22
ENSG00000135678.7,CPM,-0.23621057490258845,-0.04702037277211311,0.8132692740909586,0.012784089159657262,0.0139098049886394,0.0326758089540444,NA,11,12,12
ENSG00000103472.5,RRN3P2,-0.23614134156102845,-0.0189603495696528,0.8133229949663292,0.134616139349365,0.238691812211998,6.14717684210596e-22,NA,25,30,30
ENSG00000261804.1,RP11-44F14.2,-0.23570139458792702,-0.033693221816499516,0.8136643876561436,0.024070173273810818,0.0410607293730267,0.000177192233093194,NA,17,18,18
ENSG00000254088.1,SLC2A3P4,-0.23542486086374212,-0.01757605423223352,0.8138789920774258,0.0296987998437096,0.028986797026688,0.00209389883226607,NA,25,26,26
ENSG00000175265.13,GOLGA8A,0.2354239030312276,0.01659308380432988,0.8138797354291093,0.05837458173060758,0.085363957802021,6.36336217941983e-08,NA,41,51,51
ENSG00000259235.1,RP11-605F22.2,0.2351433056477104,0.017210181044841292,0.8140975077897665,0.0748775410844421,0.146967059691129,4.26136590556641e-13,NA,25,29,29
ENSG00000175356.8,SCUBE2,-0.23510938720836008,-0.004724391862451887,0.81412383295272,0.010983873168103613,0.0332568721216188,0.000981598757248817,NA,22,27,27
ENSG00000077585.9,GPR137B,-0.2350871264672207,-0.025104275699343405,0.8141411103251284,0.04108672715043259,0.0533845753490719,1.95879493246798e-05,NA,17,22,22
ENSG00000230628.1,RP4-781K5.6,0.23505594353740486,0.013593664155088506,0.8141653126853405,0.06717549550823565,0.143865101041813,8.34458080655737e-13,NA,15,24,24
ENSG00000237276.4,ANO7P1,0.23501124978065493,0.09884086225442755,0.8142000016658981,0.002229470262699932,0.0416963818924765,0.000147134064250693,NA,1,3,3
ENSG00000172548.10,NIPAL4,-0.23491243812798404,-0.01792654450495635,0.814276695449182,0.06643361130931819,0.121048111808155,4.05867357173002e-11,NA,11,12,12
ENSG00000162817.6,C1orf115,-0.23485954927232444,-0.02467429743328921,0.8143177464649742,0.047099681875981486,0.0705116754249782,7.60273023384966e-07,NA,28,33,33
ENSG00000215305.5,VPS16,-0.2343522907060291,-0.08703476666539497,0.8147114938443875,0.02876099973700349,0.054219716436734,1.78631266665799e-05,NA,14,18,18
ENSG00000164338.5,UTP15,0.23430787580734777,0.026346460676350672,0.8147459720816963,0.03691714717113973,0.0874570511601533,2.87407141638455e-08,NA,22,24,24
ENSG00000267107.2,AC011526.1,-0.23417185243665894,-0.04865373103914918,0.8148515660449973,0.01705303675501043,0.0659926050924679,2.10222584258518e-06,NA,3,3,3
ENSG00000183186.6,C2CD4C,-0.23411843752684824,-0.020777324703454968,0.8148930325747445,0.06718047304486156,0.268838568763921,5.14733373904816e-25,NA,39,58,58
ENSG00000106484.10,MEST,0.23402958101234456,0.00858980564472788,0.8149620139261301,0.11800311046019725,0.150445405137416,1.78400454146783e-13,NA,39,50,50
ENSG00000172322.9,CLEC12A,0.23402233378171114,0.01077479236257242,0.8149676401808654,0.40488557278142956,0.513148941755244,3.40570813392324e-58,NA,21,23,23
ENSG00000197442.8,MAP3K5,0.2336099661358018,0.04290387116902363,0.8152877899582297,0.032522978764885774,0.114240038253689,3.17558319213738e-10,NA,31,36,36
ENSG00000168229.3,PTGDR,0.2335903003159896,0.0485170561745641,0.8153030586772968,0.023356345611829282,0.0758054185705231,3.52821488041333e-07,NA,9,11,11
ENSG00000096872.11,IFT74,0.23351229621440325,0.006804343365836125,0.8153636224529232,0.1459112738612962,0.279815969711338,6.12630759859235e-27,NA,28,32,32
ENSG00000198178.6,CLEC4C,-0.23347790587829842,-0.06750668971710358,0.8153903240736229,0.009212130418384562,0.0837343980148878,1.04111897380675e-07,NA,5,6,6
ENSG00000108187.11,PBLD,0.23346511886878482,0.04044453770766657,0.8154002523208306,0.0430560318045216,0.0481047764603225,6.72109058112159e-05,NA,27,35,35
ENSG00000103148.11,NPRL3,0.2334135115035222,0.012751731827005144,0.8154403222473268,0.16989217802594828,0.361449314379437,1.09967708485623e-35,NA,21,30,30
ENSG00000171421.8,MRPL36,0.23281551868132414,0.019005944012490984,0.8159046618540526,0.03674590093797998,0.103546547166631,1.4241099544557e-09,NA,25,30,30
ENSG00000177590.6,RP5-1051J4.6,0.23279584629348865,0.018960497723495055,0.8159199385026075,0.11690869582445598,0.220175584068884,1.48950592255645e-20,NA,31,37,37
ENSG00000266490.1,CTD-2349P21.9,-0.23269614941604977,-0.029552657041329176,0.8159973594710573,0.030400038111961625,0.047763376518202,6.66631769198648e-05,NA,16,16,16
ENSG00000122359.13,ANXA11,0.23233697021586075,0.02538399931851661,0.8162762998590254,0.011325910061017932,0.0188570586117293,0.0128413884750032,NA,8,8,8
ENSG00000042445.9,RETSAT,-0.2318180328105189,-0.03970315087180866,0.8166793503826963,0.019675418159612542,0.0515342686980106,3.39152870058295e-05,NA,28,34,34
ENSG00000070614.10,NDST1,-0.2317271696332124,-0.0456158668062072,0.816749927375235,0.026352730575140954,0.0826532992980097,1.02209228999655e-07,NA,7,9,9
ENSG00000106128.14,GHRHR,0.23143788888151923,0.07815260869009963,0.8169746329718252,0.018161481122504597,0.0147009445394886,0.0285733201590646,NA,24,29,29
ENSG00000185332.2,TMEM105,-0.2314047810653162,-0.05867376578952656,0.8170003512029769,0.013862495774337596,0.0153415013476407,0.0245948141411577,NA,20,23,23
